FileName,SplineBatch,sex,line,individual,Date,Time,Tags,Scale,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,CS
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_009.tif,Batch6,m,z160n,9,5_5_2016,17:56:22,Dmel,0.014,-0.05249542,-0.11624223,-0.21469146,-0.03540998,-0.23104086,0.01175608,-0.15068681,0.08853776,0.11422318,0.06905892,0.19186736,0.05486656,0.01136923,-0.05922543,-0.00378681,-0.01859487,0.0931004,0.00152367,0.09048031,0.02058647,0.15772309,0.0244649,0.16889086,-0.00611414,0.19569378,-0.0203724,0.18111659,-0.06878268,0.14548425,-0.10357589,0.09871536,-0.12140721,0.04777913,-0.12735342,-0.00296142,-0.12439033,-0.09483996,-0.1064899,-0.14094872,-0.09062821,-0.18363286,-0.0662363,-0.22853922,-0.00962257,-0.21616321,0.04504621,-0.18870768,0.06913875,-0.10538705,0.09977403,-0.05789537,0.10265545,-0.00840879,0.09899265,0.05434248,0.08894108,0.1518658,0.04153756,0.19137289,0.03465758,-0.02609413,-0.08541982,0.05451813,-0.04028734,0.11050667,-0.02153566,-0.14758382,-0.02624851,-0.07793279,-0.02139273,0.04306171,-0.01045828,0.1413599,0.00654797,-0.17309861,0.02331455,-0.11738986,0.02816811,-0.05219261,0.03138138,0.02053261,0.0310931,0.11881865,0.02223225,-0.10465371,0.07661702,-0.04626772,0.07120429,0.01428962,0.06121299,0.07705706,0.0471049,0.15111697,0.06961173,0.00011282,-0.04023802,6.257
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_011.tif,Batch6,m,z160n,11,5_5_2016,17:56:22,Dmel,0.014,-0.05686738,-0.11315307,-0.21744605,-0.03324734,-0.23368558,0.01280705,-0.15350462,0.08434949,0.11582302,0.06636606,0.19447063,0.05291585,0.012835,-0.05636291,0.00166136,-0.01763522,0.09347841,0.00267033,0.08852339,0.02042415,0.15760383,0.0235902,0.17128231,-0.00454146,0.19817146,-0.01904968,0.18053777,-0.06869038,0.14419737,-0.10219219,0.09774071,-0.11859277,0.04746174,-0.12383376,-0.00272713,-0.1215077,-0.09416335,-0.10486063,-0.14015127,-0.08981286,-0.182962,-0.06627653,-0.23042472,-0.01086383,-0.2170795,0.04553553,-0.18825772,0.06809978,-0.10499745,0.0956446,-0.05820421,0.09836644,-0.00921685,0.09529609,0.05325551,0.0863444,0.15042426,0.04045298,0.19645867,0.0333301,-0.02778155,-0.08394105,0.05464922,-0.03893795,0.11190665,-0.0202969,-0.14779415,-0.02432857,-0.07771107,-0.01866308,0.04443942,-0.01077008,0.14315791,0.007111,-0.17549347,0.02524819,-0.1193565,0.02945522,-0.05373048,0.03104204,0.01939382,0.03079606,0.11822859,0.02156343,-0.10656924,0.07327738,-0.04787601,0.06744482,0.0133257,0.05927291,0.07682479,0.04648875,0.15300907,0.06688669,0.00713971,-0.03722156,6.698
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_012.tif,Batch6,m,z160n,12,5_5_2016,17:56:22,Dmel,0.014,-0.05521194,-0.11268507,-0.21836899,-0.03460663,-0.23433616,0.00913482,-0.15435952,0.0846698,0.11924771,0.06332671,0.195184,0.05259662,0.01127924,-0.05513679,0.00438231,-0.01604479,0.0941022,0.00243395,0.09014724,0.02202725,0.16237694,0.02354525,0.16902828,-0.00475449,0.19654856,-0.01864055,0.17885706,-0.06787182,0.14269618,-0.10084677,0.09686495,-0.11797835,0.04681909,-0.12353191,-0.0031662,-0.12080101,-0.09427173,-0.10426459,-0.14024922,-0.08980212,-0.18350178,-0.06714374,-0.23136414,-0.01156734,-0.21721728,0.04506228,-0.18884311,0.06821713,-0.1055771,0.09576107,-0.05885605,0.09811831,-0.01002427,0.09485884,0.05223913,0.08591629,0.14942314,0.04087448,0.19504071,0.03106843,-0.02884046,-0.08113526,0.05350105,-0.03744447,0.1102601,-0.01974687,-0.14864741,-0.02473807,-0.07864846,-0.01830586,0.0434119,-0.01053662,0.14205197,0.00764396,-0.17586111,0.0239452,-0.11895648,0.0294004,-0.05235881,0.03198759,0.02188928,0.03185191,0.12217043,0.02255072,-0.10738599,0.07377403,-0.04758549,0.0682631,0.01440244,0.05800969,0.07879889,0.04415128,0.15467362,0.06410712,0.00823528,-0.03571314,6.72
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_013.tif,Batch6,m,z160n,13,5_5_2016,17:56:22,Dmel,0.014,-0.0552827,-0.11432254,-0.21498318,-0.03529828,-0.23299253,0.01421416,-0.15350944,0.08581127,0.11757333,0.06550041,0.19437393,0.05385588,0.00979622,-0.05818086,-0.00109187,-0.01777659,0.09362218,0.00242539,0.0875336,0.02121081,0.15813775,0.02492852,0.17212151,-0.00482304,0.1961103,-0.01668482,0.18184736,-0.06895793,0.14491997,-0.10229628,0.0982598,-0.11846585,0.04792032,-0.123692,-0.00237615,-0.12195711,-0.09406328,-0.10565106,-0.14019656,-0.09048688,-0.18294302,-0.06647957,-0.22947769,-0.01046439,-0.21749509,0.0462797,-0.1886529,0.06934671,-0.10485887,0.09698161,-0.05788503,0.09950926,-0.00879998,0.09622585,0.05371271,0.08698164,0.1513278,0.04150705,0.19476385,0.02985341,-0.02859778,-0.08272857,0.05502575,-0.03890967,0.11232637,-0.02016026,-0.14664849,-0.02581009,-0.07704193,-0.02061666,0.04396037,-0.0100066,0.14204861,0.0077197,-0.17511802,0.02459818,-0.1190653,0.02856161,-0.05351374,0.03105404,0.01947233,0.03010485,0.11828686,0.02250943,-0.10658071,0.07466976,-0.04781092,0.06884158,0.01310633,0.05854402,0.07646475,0.04499115,0.15359339,0.06616794,0.0026798,-0.0386249,6.739
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_002.tif,Batch6,m,z186n,2,5_5_2016,17:56:22,Dmel,0.014,-0.04715714,-0.11172312,-0.21791974,-0.03633433,-0.23453385,0.00595854,-0.15574364,0.08651483,0.12013254,0.06426853,0.19359912,0.05421907,0.01129448,-0.05503469,0.00089638,-0.01737853,0.09249322,0.00205538,0.08738846,0.02005827,0.1613685,0.02222381,0.1713973,-0.00617241,0.1919945,-0.0269296,0.17935336,-0.06884453,0.14207195,-0.10077143,0.09615986,-0.11698726,0.04630215,-0.12122904,-0.00343765,-0.11808867,-0.09444615,-0.10225473,-0.14055025,-0.08847067,-0.18431012,-0.06648415,-0.23247359,-0.00992552,-0.21602067,0.04637855,-0.18825752,0.07013436,-0.10487703,0.0982715,-0.05799647,0.10007642,-0.00918865,0.09602492,0.05297041,0.08643844,0.15093933,0.04259366,0.19628776,0.03094558,-0.0231486,-0.07951789,0.05754421,-0.03636124,0.11329837,-0.01993956,-0.14901592,-0.02698431,-0.07889387,-0.02086809,0.04265991,-0.00872211,0.14218981,0.0060282,-0.17690161,0.02099902,-0.12007132,0.02621106,-0.0535998,0.02896857,0.02048312,0.02865332,0.12065675,0.0209357,-0.10796344,0.07612471,-0.04815756,0.06926514,0.01397941,0.0588265,0.07862814,0.0451589,0.15506455,0.0682888,0.00551103,-0.03659992,6.785
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_003.tif,Batch6,m,z186n,3,5_5_2016,17:56:22,Dmel,0.014,-0.04739569,-0.11034817,-0.21970351,-0.03692188,-0.23758743,0.00686722,-0.14952005,0.08978256,0.12156973,0.06159333,0.19288201,0.05191409,0.01030901,-0.05578282,0.00341806,-0.01755765,0.09269504,0.00083841,0.09148966,0.01897849,0.15995528,0.02091989,0.17048336,-0.00780149,0.19693706,-0.01989955,0.17974791,-0.0664137,0.14260712,-0.09816787,0.09655096,-0.11320435,0.04696884,-0.11822742,-0.00270189,-0.11601751,-0.09394552,-0.1019405,-0.14026429,-0.08878351,-0.18444105,-0.06738402,-0.23482569,-0.01133968,-0.21855393,0.04761586,-0.19008052,0.07146443,-0.1058047,0.09817256,-0.05903031,0.09928548,-0.01040583,0.09475199,0.05154571,0.08488206,0.14921046,0.04249991,0.19474714,0.03149619,-0.02348281,-0.078769,0.05726915,-0.03745429,0.11256449,-0.02108909,-0.14945027,-0.02666803,-0.0792605,-0.01994983,0.04262811,-0.00982024,0.14220908,0.00521295,-0.17827857,0.01997765,-0.12133439,0.02545455,-0.05464801,0.02860021,0.01970983,0.02792095,0.12018815,0.0197637,-0.10412936,0.07517879,-0.04549453,0.06869115,0.01539472,0.05839927,0.0786947,0.04460777,0.1556332,0.06593354,0.00493009,-0.03726243,6.647
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_004.tif,Batch6,m,z186n,4,5_5_2016,17:56:22,Dmel,0.014,-0.04860515,-0.11106853,-0.21907453,-0.03349016,-0.23882338,0.0068787,-0.15450212,0.08597277,0.12157862,0.06235194,0.193345,0.05355915,0.01124161,-0.05508177,0.00456318,-0.0165544,0.09507953,0.00168847,0.09297601,0.01775941,0.15887433,0.02216131,0.1715427,-0.00783386,0.19721649,-0.01767864,0.18000485,-0.06719953,0.14245087,-0.09869978,0.09671599,-0.11546305,0.04698125,-0.12201446,-0.00287153,-0.11912049,-0.09304732,-0.099962,-0.13828814,-0.08471403,-0.18149068,-0.06339696,-0.23447388,-0.01168768,-0.21815122,0.04854831,-0.18865994,0.070923,-0.1047559,0.09603001,-0.05829757,0.09758579,-0.00976557,0.0939067,0.05222235,0.0850654,0.14982843,0.04264644,0.19455329,0.03132584,-0.02357778,-0.07975211,0.05724145,-0.03690021,0.11320456,-0.02093469,-0.14900956,-0.02387511,-0.07876839,-0.01808673,0.04331808,-0.00947704,0.1429546,0.0043115,-0.17901592,0.02009273,-0.12194928,0.02495925,-0.05519264,0.02749424,0.01918672,0.02772365,0.11988306,0.01903219,-0.10820868,0.0744958,-0.04909298,0.06761917,0.01230345,0.05712306,0.07633789,0.04418034,0.15541303,0.06575467,0.00660479,-0.03619861,6.675
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_005.tif,Batch6,m,z186n,5,5_5_2016,17:56:22,Dmel,0.014,-0.04666796,-0.11091373,-0.21961327,-0.03209585,-0.23549278,0.00712372,-0.15863678,0.08498669,0.12221644,0.06288795,0.19302472,0.05300041,0.0080594,-0.05607673,-0.0016773,-0.01944064,0.0943432,0.00161651,0.08883234,0.01858071,0.16031461,0.02247275,0.17305652,-0.00612382,0.19802479,-0.02195854,0.17949485,-0.06694816,0.14213143,-0.09773341,0.09647334,-0.1132734,0.04710974,-0.11966605,-0.00246496,-0.11754754,-0.09301248,-0.10079517,-0.1386784,-0.08650274,-0.18212314,-0.06496823,-0.23227291,-0.010545,-0.21677686,0.04769445,-0.18812836,0.07092598,-0.10434043,0.09658837,-0.05787849,0.09775762,-0.00945408,0.09353856,0.05241215,0.08427475,0.1508462,0.04369057,0.19737804,0.03024942,-0.02359981,-0.07797581,0.05826688,-0.03586888,0.11447135,-0.02040158,-0.14994633,-0.02593328,-0.07903305,-0.02071083,0.04421042,-0.01052973,0.14449563,0.00568765,-0.17792605,0.02316671,-0.12093732,0.0268551,-0.05445165,0.02811716,0.01953677,0.02700517,0.11979656,0.0197671,-0.10961577,0.07463204,-0.04982938,0.06660018,0.01256554,0.05658148,0.07768464,0.04414745,0.15591938,0.06630836,0.00189259,-0.03824776,6.696
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_006.tif,Batch6,m,z186n,6,5_5_2016,17:56:22,Dmel,0.014,-0.04718885,-0.11164572,-0.21885519,-0.03556405,-0.23666857,0.00796855,-0.14808029,0.08899471,0.11678046,0.06677871,0.19535671,0.0525035,0.00620744,-0.05721493,-0.00310952,-0.01898726,0.08859369,0.00154012,0.08476805,0.01892121,0.1591461,0.02272264,0.17316598,-0.00755949,0.19812167,-0.01737476,0.18071367,-0.06683214,0.14437968,-0.09975515,0.09823884,-0.11564512,0.04826161,-0.12045035,-0.00166511,-0.11800403,-0.09301734,-0.10244574,-0.13925615,-0.08860306,-0.18317617,-0.06673953,-0.23358922,-0.01115613,-0.21736068,0.0476403,-0.18846774,0.07081678,-0.10443008,0.0978828,-0.05754193,0.09965461,-0.00868034,0.09567964,0.0535839,0.08614578,0.15126709,0.04220445,0.19678769,0.02811584,-0.02434381,-0.07887982,0.05788562,-0.03711156,0.1140155,-0.02080355,-0.15068464,-0.02688037,-0.08035855,-0.0212245,0.04136019,-0.00927482,0.14149912,0.00412921,-0.17737649,0.02020694,-0.12084579,0.02647593,-0.05450509,0.0292471,0.01939895,0.02843197,0.11938842,0.02072685,-0.10315059,0.07471427,-0.04499113,0.06840402,0.01547079,0.05877689,0.07824328,0.04521526,0.1538769,0.06670392,0.00083191,-0.03844989,6.769
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_007.tif,Batch6,m,z186n,7,5_5_2016,17:56:22,Dmel,0.014,-0.04572029,-0.11194758,-0.21797534,-0.03314349,-0.23503016,0.0073216,-0.16368176,0.08398722,0.11687121,0.06536222,0.19594309,0.05218337,0.01444591,-0.05267282,0.0069933,-0.016605,0.09366247,0.00234295,0.09002131,0.01860693,0.15843159,0.02244606,0.17171366,-0.00717037,0.19760807,-0.02488967,0.17959002,-0.06896709,0.14209996,-0.10020868,0.09603382,-0.11574707,0.04641691,-0.1219973,-0.00333532,-0.11901542,-0.09372394,-0.10058854,-0.13913232,-0.08549745,-0.18230778,-0.06370129,-0.23209674,-0.00957849,-0.2166939,0.04802942,-0.18835777,0.07173832,-0.10413392,0.09708846,-0.05751564,0.09809755,-0.0089111,0.0939829,0.05312923,0.08473929,0.15090472,0.0416726,0.19678497,0.02944339,-0.02198456,-0.07924345,0.05820185,-0.03550602,0.11395664,-0.02007614,-0.14766146,-0.02564342,-0.07767176,-0.01966392,0.04365278,-0.00858925,0.14317416,0.00485158,-0.17741158,0.02090908,-0.12090738,0.02524314,-0.05485801,0.02788199,0.01872212,0.02754402,0.11831936,0.02002278,-0.11342722,0.07571824,-0.05307783,0.06772466,0.00995096,0.0579855,0.07550498,0.04472283,0.15408536,0.06594863,0.00939736,-0.03514227,6.425
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_008.tif,Batch6,m,z186n,8,5_5_2016,17:56:22,Dmel,0.014,-0.04807675,-0.10925648,-0.221487,-0.03332748,-0.23853528,0.00804642,-0.15333835,0.08501742,0.11838032,0.06410053,0.19714477,0.05221694,0.00777048,-0.05534295,0.00071355,-0.01793637,0.09566,0.0022487,0.09331372,0.01888995,0.15979158,0.02247625,0.17350317,-0.00633581,0.19689636,-0.02105439,0.17906477,-0.06708777,0.14190917,-0.09852964,0.0963474,-0.11437423,0.04691934,-0.11930605,-0.00247577,-0.11636186,-0.09268897,-0.0995388,-0.13827102,-0.08576568,-0.18200666,-0.06534145,-0.23502572,-0.01230394,-0.21723471,0.04773383,-0.18790748,0.06996808,-0.10438383,0.09466556,-0.0581459,0.09608482,-0.00982164,0.09233301,0.0519675,0.08357769,0.15002203,0.04300622,0.19707081,0.03040221,-0.02453295,-0.07707182,0.05832001,-0.03675367,0.11452238,-0.02053862,-0.15126245,-0.02554246,-0.08052505,-0.02014936,0.04253858,-0.01061788,0.14244197,0.00597227,-0.17799719,0.02105929,-0.12098357,0.02695558,-0.05415957,0.02894606,0.02022416,0.02796812,0.12090203,0.0204136,-0.10725314,0.07274572,-0.04811224,0.06699976,0.01329579,0.05712131,0.0772136,0.04409578,0.15574448,0.06665448,0.00254724,-0.0371629,6.739
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_009.tif,Batch6,m,z186n,9,5_5_2016,17:56:22,Dmel,0.014,-0.05138558,-0.11091606,-0.21643665,-0.03940727,-0.23609955,0.00356544,-0.14823908,0.08968623,0.12145355,0.06555693,0.19456401,0.05456392,0.01233484,-0.05477592,0.00396702,-0.01750167,0.09233821,0.00208647,0.09062556,0.0193792,0.15355112,0.02327513,0.17174142,-0.00726049,0.19623816,-0.02744378,0.17882022,-0.06827364,0.14240829,-0.10093304,0.09640891,-0.11719186,0.04637571,-0.12143367,-0.00355384,-0.11798953,-0.09502445,-0.10225553,-0.14132486,-0.08818118,-0.1853169,-0.06598703,-0.23433911,-0.00883068,-0.21615099,0.0475987,-0.18810482,0.07105664,-0.10456736,0.09894749,-0.05756051,0.1009769,-0.00851165,0.09727386,0.05403039,0.08805212,0.15242104,0.0432826,0.19505398,0.0305627,-0.02528641,-0.07981414,0.05657407,-0.03716583,0.11301439,-0.02053614,-0.14747198,-0.02840578,-0.0775874,-0.02163477,0.04338253,-0.0086946,0.14279509,0.00572968,-0.17691177,0.01838771,-0.12119216,0.02554637,-0.05572,0.02825318,0.01717392,0.02789839,0.11589045,0.02091227,-0.10432322,0.07435567,-0.04712448,0.0679889,0.01245679,0.05927577,0.07437499,0.04662765,0.15688207,0.07050674,0.00735604,-0.03671404,6.398
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_010.tif,Batch6,m,z186n,10,5_5_2016,17:56:22,Dmel,0.014,-0.04108154,-0.11131885,-0.22017352,-0.03258156,-0.23769478,0.01035918,-0.15515527,0.08733839,0.11697131,0.06505873,0.19472478,0.05337089,0.01142349,-0.05778158,0.00040211,-0.0200229,0.09438325,0.00088838,0.08978045,0.01794812,0.16182346,0.02123819,0.17087224,-0.00667101,0.19548896,-0.02033789,0.17872499,-0.06617315,0.14166699,-0.09771115,0.09620089,-0.11433211,0.04663576,-0.11993533,-0.00298973,-0.11697377,-0.09357922,-0.10038278,-0.13923389,-0.08610559,-0.18262346,-0.0645321,-0.2339833,-0.01083282,-0.21827712,0.04880561,-0.1891501,0.07177895,-0.10510603,0.09760073,-0.05856055,0.0987361,-0.01013528,0.09423361,0.05164015,0.0844786,0.14986738,0.04381872,0.19495849,0.03082856,-0.01907204,-0.07956554,0.06000597,-0.03819808,0.11413776,-0.02162347,-0.15061873,-0.02601715,-0.08027956,-0.02152572,0.04199597,-0.01122268,0.14130932,0.00492923,-0.17831322,0.0209319,-0.12109268,0.02505214,-0.05417818,0.0270643,0.02031023,0.02631981,0.12107263,0.01990454,-0.10752136,0.07552648,-0.04778209,0.06810675,0.01434434,0.05754506,0.07912843,0.04438671,0.15366623,0.06693653,0.00506609,-0.03934097,6.913
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_011.tif,Batch6,m,z186n,11,5_5_2016,17:56:22,Dmel,0.014,-0.0472828,-0.11088196,-0.21995393,-0.03213203,-0.23558442,0.00850653,-0.15896113,0.08481147,0.12106204,0.0622715,0.19658622,0.05110019,0.00847754,-0.05501876,0.00322108,-0.01765964,0.09233697,0.00259769,0.09173844,0.01944192,0.15852971,0.02191229,0.17202174,-0.00629553,0.19951391,-0.01943184,0.18031351,-0.06725695,0.14278548,-0.09828267,0.09697642,-0.11399814,0.04752684,-0.12038837,-0.00211545,-0.11791592,-0.09265109,-0.1008158,-0.13830493,-0.08653162,-0.18183994,-0.0652799,-0.23224577,-0.01113549,-0.21716318,0.04746535,-0.18845003,0.07086439,-0.10439883,0.0961999,-0.0579225,0.09722739,-0.00948294,0.09298438,0.0523749,0.08365384,0.15028633,0.04241354,0.19675369,0.03029866,-0.02454256,-0.07798703,0.05760847,-0.03673123,0.11348368,-0.02033775,-0.1497351,-0.02496603,-0.07921799,-0.01957941,0.04315436,-0.00909875,0.14316553,0.00558027,-0.17785284,0.0220121,-0.1211942,0.02560405,-0.05499255,0.02773865,0.01874464,0.02760424,0.11849828,0.02011569,-0.10963378,0.07607022,-0.05032482,0.06696602,0.01169314,0.05646388,0.07638707,0.04340743,0.1569093,0.06529561,0.00370147,-0.03688238,6.841
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_012.tif,Batch6,m,z186n,12,5_5_2016,17:56:22,Dmel,0.014,-0.04831212,-0.11215848,-0.21672454,-0.03675909,-0.23589126,0.00575108,-0.15322813,0.08806775,0.12083144,0.06371577,0.19515232,0.05309176,0.01077834,-0.05520293,0.00177737,-0.01794056,0.09128664,0.0023574,0.08656845,0.01975926,0.15874367,0.02304102,0.17206593,-0.00580562,0.19648378,-0.0228397,0.17972309,-0.06797183,0.14244787,-0.09944396,0.09679461,-0.11626063,0.04699104,-0.12249543,-0.00294812,-0.11951788,-0.09380902,-0.10187262,-0.13956511,-0.08708167,-0.1830605,-0.06514186,-0.23317549,-0.01015996,-0.21681949,0.04767643,-0.1884888,0.07133758,-0.10444224,0.09832499,-0.05758264,0.09970655,-0.00881628,0.09543461,0.05333109,0.08577866,0.15125514,0.04234505,0.19556086,0.0297931,-0.02376768,-0.08017761,0.05728911,-0.03643632,0.11340901,-0.01961413,-0.14787825,-0.02604679,-0.07783913,-0.0199243,0.04344109,-0.00839238,0.14304204,0.00552839,-0.1782564,0.01995535,-0.12165798,0.02523678,-0.05543703,0.02865602,0.01843197,0.02895513,0.11834644,0.02081558,-0.10713998,0.07559623,-0.04825414,0.06880166,0.0128174,0.05793078,0.07648547,0.04444059,0.15603892,0.06643736,0.00400121,-0.03729112,6.695
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_013.tif,Batch6,m,z186n,13,5_5_2016,17:56:22,Dmel,0.014,-0.04425139,-0.11197591,-0.21903605,-0.03450713,-0.23701564,0.00842639,-0.15413456,0.08679018,0.12251555,0.0624833,0.19407363,0.0535838,0.01117143,-0.05667741,0.00048063,-0.01809894,0.0946349,0.00210195,0.09069299,0.01831536,0.15412519,0.0227053,0.17184242,-0.00696837,0.19831613,-0.02349319,0.17969893,-0.06744396,0.1425646,-0.09883885,0.09685694,-0.11480126,0.04726758,-0.12073923,-0.00247301,-0.11821286,-0.09326624,-0.1014235,-0.1389981,-0.08688239,-0.18249177,-0.06515096,-0.2339425,-0.01093797,-0.21695814,0.04796258,-0.18810523,0.07101455,-0.10418494,0.09727273,-0.05751447,0.09862852,-0.00889393,0.09437944,0.05312884,0.08488013,0.15160929,0.0433953,0.1953839,0.02977898,-0.02147793,-0.0796444,0.05899546,-0.03770614,0.11408781,-0.02097569,-0.1498238,-0.02525544,-0.07930753,-0.02036541,0.04319504,-0.01026133,0.14284443,0.00570539,-0.17720271,0.02087149,-0.12122446,0.02667955,-0.05559223,0.02869506,0.01748991,0.02810439,0.1164364,0.01941713,-0.10813003,0.0754924,-0.04982713,0.06960633,0.01056126,0.05896857,0.07346233,0.04559661,0.15656864,0.06712425,0.00584751,-0.03761935,6.867
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_014.tif,Batch6,m,z186n,14,5_5_2016,17:56:22,Dmel,0.014,-0.04549706,-0.11288839,-0.21725179,-0.0354652,-0.23511334,0.00769703,-0.15406641,0.08662046,0.12434482,0.06379669,0.19492897,0.05340206,0.00415328,-0.05758624,-0.00413937,-0.01897577,0.08573958,0.00183006,0.08101944,0.01996872,0.16071572,0.02259974,0.17141548,-0.00606047,0.19711344,-0.02108301,0.18006191,-0.0672809,0.14453215,-0.10096939,0.09823313,-0.11707122,0.04817168,-0.12270875,-0.0018264,-0.11994559,-0.0926107,-0.10191195,-0.13828783,-0.08700413,-0.18179278,-0.06526827,-0.2324155,-0.01082341,-0.21589727,0.04695274,-0.18758578,0.07051292,-0.1037515,0.09756478,-0.05694117,0.09924498,-0.00813884,0.09539073,0.05413715,0.08631377,0.15267009,0.04359941,0.19562039,0.02982639,-0.02425526,-0.07947299,0.05701749,-0.03652878,0.11271106,-0.02015954,-0.14929602,-0.02713655,-0.07952058,-0.02111381,0.04150918,-0.00917071,0.14045114,0.00638065,-0.17736112,0.0210835,-0.12075416,0.02719572,-0.05438632,0.02955778,0.01942218,0.02759504,0.11945256,0.02114416,-0.10671082,0.0758298,-0.04728596,0.06936795,0.0145575,0.05977135,0.07884662,0.04654837,0.1579352,0.06721218,0.00012581,-0.03838196,6.866
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_015.tif,Batch6,m,z186n,15,5_5_2016,17:56:22,Dmel,0.014,-0.0487367,-0.11157781,-0.22129858,-0.03251751,-0.23707263,0.00387993,-0.15107654,0.08664707,0.11638386,0.06662014,0.1930224,0.05247153,0.00950385,-0.05418688,0.00404487,-0.01620993,0.0942176,0.00347342,0.09108204,0.01931533,0.15908699,0.02301886,0.17247624,-0.00520299,0.19642455,-0.02300537,0.18026627,-0.06958709,0.14264539,-0.10123454,0.09645527,-0.11692175,0.04662366,-0.12237472,-0.00313781,-0.1192514,-0.09363056,-0.10107699,-0.13923968,-0.08643685,-0.18280274,-0.06508282,-0.23426656,-0.01088928,-0.21644937,0.04724513,-0.18769726,0.07003304,-0.10414048,0.09632307,-0.05751445,0.09804188,-0.00884167,0.09425697,0.05328979,0.08508185,0.15049398,0.04061004,0.19579028,0.0306573,-0.02515103,-0.07850334,0.05715707,-0.0357506,0.113635,-0.01939793,-0.15075998,-0.02659132,-0.07984378,-0.02019222,0.04311013,-0.00823767,0.14390268,0.0056048,-0.17870797,0.01933932,-0.12181589,0.02473274,-0.05527073,0.02777808,0.01889921,0.02826754,0.11926859,0.02122616,-0.10496482,0.07562878,-0.04652148,0.06833971,0.01425842,0.0579918,0.07779268,0.04590182,0.15275662,0.06708292,0.00635325,-0.03534023,6.615
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z186n_016.tif,Batch6,m,z186n,16,5_5_2016,17:56:22,Dmel,0.014,-0.04965245,-0.11237596,-0.21715274,-0.03441377,-0.23566063,0.00512262,-0.15903197,0.08565325,0.12345265,0.06138176,0.1929452,0.05352312,0.01571653,-0.05274069,0.00900605,-0.01694907,0.09150319,0.00279018,0.08742698,0.01838723,0.15696898,0.02341572,0.17225093,-0.00628822,0.19491512,-0.02106643,0.17934655,-0.06839678,0.14302552,-0.10171512,0.09671584,-0.11840323,0.04648009,-0.12391901,-0.00357615,-0.12055371,-0.09407641,-0.10130953,-0.13942574,-0.08573483,-0.18245262,-0.06354818,-0.2327515,-0.00982249,-0.21680337,0.0474813,-0.18853799,0.0710341,-0.10469069,0.09800401,-0.05786795,0.09964468,-0.00905644,0.095771,0.05317676,0.08645448,0.15022634,0.04100704,0.1951112,0.03119622,-0.02387349,-0.08041344,0.05739569,-0.03625487,0.11394592,-0.02008461,-0.14689746,-0.02515723,-0.07723139,-0.01902352,0.04395031,-0.00983639,0.14244868,0.00613298,-0.17799532,0.02071182,-0.1215752,0.02598726,-0.05560993,0.02832741,0.01783308,0.02762783,0.117367,0.0205152,-0.10981661,0.07668277,-0.05072493,0.06803607,0.01102379,0.05779587,0.07540262,0.04483539,0.15620118,0.06582841,0.01062479,-0.03534064,6.709
